deviation_factor,midpoint
1.0,"(9, 14)"
1.0,"(9, 15)"
1.0,"(9, 16)"
1.0,"(9, 17)"
1.0,"(9, 18)"
1.0,"(9, 19)"
1.0,"(9, 20)"
1.0,"(9, 21)"
1.0,"(9, 22)"
1.0,"(9, 23)"
1.0,"(9, 24)"
1.0,"(9, 25)"
1.0,"(9, 26)"
1.0,"(9, 27)"
1.0,"(9, 28)"
1.0,"(10, 14)"
1.0,"(10, 15)"
1.0,"(10, 16)"
1.0,"(10, 17)"
1.0,"(10, 18)"
1.0,"(10, 19)"
1.0,"(10, 20)"
1.0,"(10, 21)"
1.0,"(10, 22)"
1.0,"(10, 23)"
1.0,"(10, 24)"
1.0,"(10, 25)"
1.0,"(10, 26)"
1.0,"(10, 27)"
1.0,"(10, 28)"
1.0,"(11, 14)"
1.0,"(11, 15)"
1.0,"(11, 16)"
1.0,"(11, 17)"
1.0,"(11, 18)"
1.0,"(11, 19)"
1.0,"(11, 20)"
1.0,"(11, 21)"
1.0,"(11, 22)"
1.0,"(11, 23)"
1.0,"(11, 24)"
1.0,"(11, 25)"
1.0,"(11, 26)"
1.0,"(11, 27)"
1.0,"(11, 28)"
1.0,"(12, 14)"
1.0,"(12, 15)"
1.0,"(12, 16)"
1.0,"(12, 17)"
1.0,"(12, 18)"
1.0,"(12, 19)"
1.0,"(12, 20)"
1.0,"(12, 21)"
1.0,"(12, 22)"
1.0,"(12, 23)"
1.0,"(12, 24)"
1.0,"(12, 25)"
1.0,"(12, 26)"
1.0,"(12, 27)"
1.0,"(12, 28)"
1.0,"(13, 14)"
1.0,"(13, 15)"
1.0,"(13, 16)"
1.0,"(13, 17)"
1.0,"(13, 18)"
1.0,"(13, 19)"
1.0,"(13, 20)"
1.0,"(13, 21)"
1.0,"(13, 22)"
1.0,"(13, 23)"
1.0,"(13, 24)"
1.0,"(13, 25)"
1.0,"(13, 26)"
1.0,"(13, 27)"
1.0,"(13, 28)"
1.0,"(14, 14)"
1.0,"(14, 15)"
1.0,"(14, 16)"
1.0,"(14, 17)"
1.0,"(14, 18)"
1.0,"(14, 19)"
1.0,"(14, 20)"
1.0,"(14, 21)"
1.0,"(14, 22)"
1.0,"(14, 23)"
1.0,"(14, 24)"
1.0,"(14, 25)"
1.0,"(14, 26)"
1.0,"(14, 27)"
1.0,"(14, 28)"
1.0,"(15, 14)"
1.0,"(15, 15)"
1.0,"(15, 16)"
1.0,"(15, 17)"
1.0,"(15, 18)"
1.0,"(15, 19)"
1.0,"(15, 20)"
1.0,"(15, 21)"
1.0,"(15, 22)"
1.0,"(15, 23)"
1.0,"(15, 24)"
1.0,"(15, 25)"
1.0,"(15, 26)"
1.0,"(15, 27)"
1.0,"(15, 28)"
1.0,"(16, 14)"
1.0,"(16, 15)"
1.0,"(16, 16)"
1.0,"(16, 17)"
1.0,"(16, 18)"
1.0,"(16, 19)"
1.0,"(16, 20)"
1.0,"(16, 21)"
1.0,"(16, 22)"
1.0,"(16, 23)"
1.0,"(16, 24)"
1.0,"(16, 25)"
1.0,"(16, 26)"
1.0,"(16, 27)"
1.0,"(16, 28)"
1.0,"(17, 14)"
1.0,"(17, 15)"
1.0,"(17, 16)"
1.0,"(17, 17)"
1.0,"(17, 18)"
1.0,"(17, 19)"
1.0,"(17, 20)"
1.0,"(17, 21)"
1.0,"(17, 22)"
1.0,"(17, 23)"
1.0,"(17, 24)"
1.0,"(17, 25)"
1.0,"(17, 26)"
1.0,"(17, 27)"
1.0,"(17, 28)"
1.0,"(18, 14)"
1.0,"(18, 15)"
1.0,"(18, 16)"
1.0,"(18, 17)"
1.0,"(18, 18)"
1.0,"(18, 19)"
1.0,"(18, 20)"
1.0,"(18, 21)"
1.0,"(18, 22)"
1.0,"(18, 23)"
1.0,"(18, 24)"
1.0,"(18, 25)"
1.0,"(18, 26)"
1.0,"(18, 27)"
1.0,"(18, 28)"
1.0,"(19, 14)"
1.0,"(19, 15)"
1.0,"(19, 16)"
1.0,"(19, 17)"
1.0,"(19, 18)"
1.0,"(19, 19)"
1.0,"(19, 20)"
1.0,"(19, 21)"
1.0,"(19, 22)"
1.0,"(19, 23)"
1.0,"(19, 24)"
1.0,"(19, 25)"
1.0,"(19, 26)"
1.0,"(19, 27)"
1.0,"(19, 28)"
1.0,"(20, 14)"
1.0,"(20, 15)"
1.0,"(20, 16)"
1.0,"(20, 17)"
1.0,"(20, 18)"
1.0,"(20, 19)"
1.0,"(20, 20)"
1.0,"(20, 21)"
1.0,"(20, 22)"
1.0,"(20, 23)"
1.0,"(20, 24)"
1.0,"(20, 25)"
1.0,"(20, 26)"
1.0,"(20, 27)"
1.0,"(20, 28)"
1.0,"(21, 14)"
1.0,"(21, 15)"
1.0,"(21, 16)"
1.0,"(21, 17)"
1.0,"(21, 18)"
1.0,"(21, 19)"
1.0,"(21, 20)"
1.0,"(21, 21)"
1.0,"(21, 22)"
1.0,"(21, 23)"
1.0,"(21, 24)"
1.0,"(21, 25)"
1.0,"(21, 26)"
1.0,"(21, 27)"
1.0,"(21, 28)"
1.0,"(22, 14)"
1.0,"(22, 15)"
1.0,"(22, 16)"
1.0,"(22, 17)"
1.0,"(22, 18)"
1.0,"(22, 19)"
1.0,"(22, 20)"
1.0,"(22, 21)"
1.0,"(22, 22)"
1.0,"(22, 23)"
1.0,"(22, 24)"
1.0,"(22, 25)"
1.0,"(22, 26)"
1.0,"(22, 27)"
1.0,"(22, 28)"
1.0,"(23, 14)"
1.0,"(23, 15)"
1.0,"(23, 16)"
1.0,"(23, 17)"
1.0,"(23, 18)"
1.0,"(23, 19)"
1.0,"(23, 20)"
1.0,"(23, 21)"
1.0,"(23, 22)"
1.0,"(23, 23)"
1.0,"(23, 24)"
1.0,"(23, 25)"
1.0,"(23, 26)"
1.0,"(23, 27)"
1.0,"(23, 28)"
1.0,"(24, 14)"
1.0,"(24, 15)"
1.0,"(24, 16)"
1.0,"(24, 17)"
1.0,"(24, 18)"
1.0,"(24, 19)"
1.0,"(24, 20)"
1.0,"(24, 21)"
1.0,"(24, 22)"
1.0,"(24, 23)"
1.0,"(24, 24)"
1.0,"(24, 25)"
1.0,"(24, 26)"
1.0,"(24, 27)"
1.0,"(24, 28)"
1.0,"(25, 14)"
1.0,"(25, 15)"
1.0,"(25, 16)"
1.0,"(25, 17)"
1.0,"(25, 18)"
1.0,"(25, 19)"
1.0,"(25, 20)"
1.0,"(25, 21)"
1.0,"(25, 22)"
1.0,"(25, 23)"
1.0,"(25, 24)"
1.0,"(25, 25)"
1.0,"(25, 26)"
1.0,"(25, 27)"
1.0,"(25, 28)"
1.0,"(26, 14)"
1.0,"(26, 15)"
1.0,"(26, 16)"
1.0,"(26, 17)"
1.0,"(26, 18)"
1.0,"(26, 19)"
1.0,"(26, 20)"
1.0,"(26, 21)"
1.0,"(26, 22)"
