deviation_factor,midpoint
1.0,"(18, 23)"
1.0,"(18, 24)"
1.0,"(18, 25)"
1.0,"(18, 26)"
1.0,"(18, 27)"
1.0,"(18, 28)"
1.0,"(18, 29)"
1.0,"(18, 30)"
1.0,"(18, 31)"
1.0,"(18, 32)"
1.0,"(18, 33)"
1.0,"(18, 34)"
1.0,"(18, 35)"
1.0,"(18, 36)"
1.0,"(19, 18)"
1.0,"(19, 19)"
1.0,"(19, 20)"
1.0,"(19, 21)"
1.0,"(19, 22)"
1.0,"(19, 23)"
1.0,"(19, 24)"
1.0,"(19, 25)"
1.0,"(19, 26)"
1.0,"(19, 27)"
1.0,"(19, 28)"
1.0,"(19, 29)"
1.0,"(19, 30)"
1.0,"(19, 31)"
1.0,"(19, 32)"
1.0,"(19, 33)"
1.0,"(19, 34)"
1.0,"(19, 35)"
1.0,"(19, 36)"
1.0,"(20, 18)"
1.0,"(20, 19)"
1.0,"(20, 20)"
1.0,"(20, 21)"
1.0,"(20, 22)"
1.0,"(20, 23)"
1.0,"(20, 24)"
1.0,"(20, 25)"
1.0,"(20, 26)"
1.0,"(20, 27)"
1.0,"(20, 28)"
1.0,"(20, 29)"
1.0,"(20, 30)"
1.0,"(20, 31)"
1.0,"(20, 32)"
1.0,"(20, 33)"
1.0,"(20, 34)"
1.0,"(20, 35)"
1.0,"(20, 36)"
1.0,"(21, 18)"
1.0,"(21, 19)"
1.0,"(21, 20)"
1.0,"(21, 21)"
1.0,"(21, 22)"
1.0,"(21, 23)"
1.0,"(21, 24)"
1.0,"(21, 25)"
1.0,"(21, 26)"
1.0,"(21, 27)"
1.0,"(21, 28)"
1.0,"(21, 29)"
1.0,"(21, 30)"
1.0,"(21, 31)"
1.0,"(21, 32)"
1.0,"(21, 33)"
1.0,"(21, 34)"
1.0,"(21, 35)"
1.0,"(21, 36)"
1.0,"(22, 18)"
1.0,"(22, 19)"
1.0,"(22, 20)"
1.0,"(22, 21)"
1.0,"(22, 22)"
1.0,"(22, 23)"
1.0,"(22, 24)"
1.0,"(22, 25)"
1.0,"(22, 26)"
1.0,"(22, 27)"
1.0,"(22, 28)"
1.0,"(22, 29)"
1.0,"(22, 30)"
1.0,"(22, 31)"
1.0,"(22, 32)"
1.0,"(22, 33)"
1.0,"(22, 34)"
1.0,"(22, 35)"
1.0,"(22, 36)"
1.0,"(23, 18)"
1.0,"(23, 19)"
1.0,"(23, 20)"
1.0,"(23, 21)"
1.0,"(23, 22)"
1.0,"(23, 23)"
1.0,"(23, 24)"
1.0,"(23, 25)"
1.0,"(23, 26)"
1.0,"(23, 27)"
1.0,"(23, 28)"
1.0,"(23, 29)"
1.0,"(23, 30)"
1.0,"(23, 31)"
1.0,"(23, 32)"
1.0,"(23, 33)"
1.0,"(23, 34)"
1.0,"(23, 35)"
1.0,"(23, 36)"
1.0,"(24, 18)"
1.0,"(24, 19)"
1.0,"(24, 20)"
1.0,"(24, 21)"
1.0,"(24, 22)"
1.0,"(24, 23)"
1.0,"(24, 24)"
1.0,"(24, 25)"
1.0,"(24, 26)"
1.0,"(24, 27)"
1.0,"(24, 28)"
1.0,"(24, 29)"
1.0,"(24, 30)"
1.0,"(24, 31)"
1.0,"(24, 32)"
1.0,"(24, 33)"
1.0,"(24, 34)"
1.0,"(24, 35)"
1.0,"(24, 36)"
1.0,"(25, 18)"
1.0,"(25, 19)"
1.0,"(25, 20)"
1.0,"(25, 21)"
1.0,"(25, 22)"
1.0,"(25, 23)"
1.0,"(25, 24)"
1.0,"(25, 25)"
1.0,"(25, 26)"
1.0,"(25, 27)"
1.0,"(25, 28)"
1.0,"(25, 29)"
1.0,"(25, 30)"
1.0,"(25, 31)"
1.0,"(25, 32)"
1.0,"(25, 33)"
1.0,"(25, 34)"
1.0,"(25, 35)"
1.0,"(25, 36)"
1.0,"(26, 18)"
1.0,"(26, 19)"
1.0,"(26, 20)"
1.0,"(26, 21)"
1.0,"(26, 22)"
1.0,"(26, 23)"
1.0,"(26, 24)"
1.0,"(26, 25)"
1.0,"(26, 26)"
1.0,"(26, 27)"
1.0,"(26, 28)"
1.0,"(26, 29)"
1.0,"(26, 30)"
1.0,"(26, 31)"
1.0,"(26, 32)"
1.0,"(26, 33)"
1.0,"(26, 34)"
1.0,"(26, 35)"
1.0,"(26, 36)"
1.0,"(27, 18)"
1.0,"(27, 19)"
1.0,"(27, 20)"
1.0,"(27, 21)"
1.0,"(27, 22)"
1.0,"(27, 23)"
1.0,"(27, 24)"
1.0,"(27, 25)"
1.0,"(27, 26)"
1.0,"(27, 27)"
1.0,"(27, 28)"
1.0,"(27, 29)"
1.0,"(27, 30)"
1.0,"(27, 31)"
1.0,"(27, 32)"
1.0,"(27, 33)"
1.0,"(27, 34)"
1.0,"(27, 35)"
1.0,"(27, 36)"
1.0,"(28, 18)"
1.0,"(28, 19)"
1.0,"(28, 20)"
1.0,"(28, 21)"
1.0,"(28, 22)"
1.0,"(28, 23)"
1.0,"(28, 24)"
1.0,"(28, 25)"
1.0,"(28, 26)"
1.0,"(28, 27)"
1.0,"(28, 28)"
1.0,"(28, 29)"
1.0,"(28, 30)"
1.0,"(28, 31)"
1.0,"(28, 32)"
1.0,"(28, 33)"
1.0,"(28, 34)"
1.0,"(28, 35)"
1.0,"(28, 36)"
1.0,"(29, 18)"
1.0,"(29, 19)"
1.0,"(29, 20)"
1.0,"(29, 21)"
1.0,"(29, 22)"
1.0,"(29, 23)"
1.0,"(29, 24)"
1.0,"(29, 25)"
1.0,"(29, 26)"
1.0,"(29, 27)"
1.0,"(29, 28)"
1.0,"(29, 29)"
1.0,"(29, 30)"
1.0,"(29, 31)"
1.0,"(29, 32)"
1.0,"(29, 33)"
1.0,"(29, 34)"
1.0,"(29, 35)"
1.0,"(29, 36)"
1.0,"(30, 18)"
1.0,"(30, 19)"
1.0,"(30, 20)"
1.0,"(30, 21)"
1.0,"(30, 22)"
1.0,"(30, 23)"
1.0,"(30, 24)"
1.0,"(30, 25)"
1.0,"(30, 26)"
1.0,"(30, 27)"
1.0,"(30, 28)"
1.0,"(30, 29)"
1.0,"(30, 30)"
1.0,"(30, 31)"
1.0,"(30, 32)"
1.0,"(30, 33)"
1.0,"(30, 34)"
1.0,"(30, 35)"
1.0,"(30, 36)"
1.0,"(31, 18)"
1.0,"(31, 19)"
1.0,"(31, 20)"
1.0,"(31, 21)"
1.0,"(31, 22)"
1.0,"(31, 23)"
1.0,"(31, 24)"
1.0,"(31, 25)"
1.0,"(31, 26)"
1.0,"(31, 27)"
1.0,"(31, 28)"
1.0,"(31, 29)"
1.0,"(31, 30)"
1.0,"(31, 31)"
1.0,"(31, 32)"
1.0,"(31, 33)"
1.0,"(31, 34)"
1.0,"(31, 35)"
1.0,"(31, 36)"
1.04,"(9, 17)"
1.04,"(9, 37)"
1.04,"(10, 17)"
1.04,"(10, 37)"
1.04,"(11, 17)"
1.04,"(11, 37)"
1.04,"(12, 17)"
1.04,"(12, 37)"
1.04,"(13, 17)"
1.04,"(13, 37)"
1.04,"(14, 17)"
1.04,"(14, 37)"
1.04,"(15, 17)"
1.04,"(15, 37)"
1.04,"(16, 17)"
1.04,"(16, 37)"
1.04,"(17, 17)"
1.04,"(17, 37)"
1.04,"(18, 17)"
1.04,"(18, 37)"
1.04,"(19, 17)"
1.04,"(19, 37)"
1.04,"(20, 17)"
1.04,"(20, 37)"
1.04,"(21, 17)"
1.04,"(21, 37)"
1.04,"(22, 17)"
1.04,"(22, 37)"
1.04,"(23, 17)"
1.04,"(23, 37)"
1.04,"(24, 17)"
1.04,"(24, 37)"
1.04,"(25, 17)"
1.04,"(25, 37)"
1.04,"(26, 17)"
1.04,"(26, 37)"
1.04,"(27, 17)"
1.04,"(27, 37)"
1.04,"(28, 17)"
1.04,"(28, 37)"
1.04,"(29, 17)"
1.04,"(29, 37)"
1.04,"(30, 17)"
1.04,"(30, 37)"
1.04,"(31, 17)"
1.04,"(31, 37)"
1.07,"(9, 16)"
1.07,"(9, 38)"
1.07,"(10, 16)"
1.07,"(10, 38)"
1.07,"(11, 16)"
1.07,"(11, 38)"
1.07,"(12, 16)"
1.07,"(12, 38)"
1.07,"(13, 16)"
1.07,"(13, 38)"
1.07,"(14, 16)"
1.07,"(14, 38)"
1.07,"(15, 16)"
1.07,"(15, 38)"
1.07,"(16, 16)"
1.07,"(16, 38)"
1.07,"(17, 16)"
1.07,"(17, 38)"
1.07,"(18, 16)"
1.07,"(18, 38)"
1.07,"(19, 16)"
1.07,"(19, 38)"
1.07,"(20, 16)"
1.07,"(20, 38)"
1.07,"(21, 16)"
1.07,"(21, 38)"
1.07,"(22, 16)"
1.07,"(22, 38)"
1.07,"(23, 16)"
1.07,"(23, 38)"
1.07,"(24, 16)"
1.07,"(24, 38)"
1.07,"(25, 16)"
1.07,"(25, 38)"
1.07,"(26, 16)"
1.07,"(26, 38)"
1.07,"(27, 16)"
1.07,"(27, 38)"
1.07,"(28, 16)"
1.07,"(28, 38)"
1.07,"(29, 16)"
1.07,"(29, 38)"
1.07,"(30, 16)"
1.07,"(30, 38)"
1.07,"(31, 16)"
1.07,"(31, 38)"
1.11,"(9, 15)"
1.11,"(9, 39)"
1.11,"(10, 15)"
1.11,"(10, 39)"
1.11,"(11, 15)"
1.11,"(11, 39)"
1.11,"(12, 15)"
1.11,"(12, 39)"
1.11,"(13, 15)"
1.11,"(13, 39)"
1.11,"(14, 15)"
1.11,"(14, 39)"
1.11,"(15, 15)"
1.11,"(15, 39)"
1.11,"(16, 15)"
1.11,"(16, 39)"
1.11,"(17, 15)"
1.11,"(17, 39)"
1.11,"(18, 15)"
1.11,"(18, 39)"
1.11,"(19, 15)"
1.11,"(19, 39)"
1.11,"(20, 15)"
1.11,"(20, 39)"
1.11,"(21, 15)"
1.11,"(21, 39)"
1.11,"(22, 15)"
1.11,"(22, 39)"
1.11,"(23, 15)"
1.11,"(23, 39)"
1.11,"(24, 15)"
1.11,"(24, 39)"
1.11,"(25, 15)"
1.11,"(25, 39)"
1.11,"(26, 15)"
1.11,"(26, 39)"
1.11,"(27, 15)"
1.11,"(27, 39)"
1.11,"(28, 15)"
1.11,"(28, 39)"
1.11,"(29, 15)"
1.11,"(29, 39)"
1.11,"(30, 15)"
1.11,"(30, 39)"
1.11,"(31, 15)"
1.11,"(31, 39)"
1.14,"(9, 14)"
1.14,"(10, 14)"
1.14,"(11, 14)"
1.14,"(12, 14)"
1.14,"(13, 14)"
1.14,"(14, 14)"
1.14,"(15, 14)"
1.14,"(16, 14)"
1.14,"(17, 14)"
1.14,"(18, 14)"
1.14,"(19, 14)"
1.14,"(20, 14)"
1.14,"(21, 14)"
1.14,"(22, 14)"
1.14,"(23, 14)"
1.14,"(24, 14)"
1.14,"(25, 14)"
1.14,"(26, 14)"
1.14,"(27, 14)"
1.14,"(28, 14)"
1.14,"(29, 14)"
1.14,"(30, 14)"
1.14,"(31, 14)"
1.18,"(9, 13)"
1.18,"(10, 13)"
1.18,"(11, 13)"
1.18,"(12, 13)"
1.18,"(13, 13)"
1.18,"(14, 13)"
1.18,"(15, 13)"
1.18,"(16, 13)"
1.18,"(17, 13)"
1.18,"(18, 13)"
1.18,"(19, 13)"
1.18,"(20, 13)"
1.18,"(21, 13)"
1.18,"(22, 13)"
1.18,"(23, 13)"
1.18,"(24, 13)"
1.18,"(25, 13)"
1.18,"(26, 13)"
1.18,"(27, 13)"
1.18,"(28, 13)"
1.18,"(29, 13)"
1.18,"(30, 13)"
1.18,"(31, 13)"
1.21,"(9, 12)"
1.21,"(10, 12)"
1.21,"(11, 12)"
1.21,"(12, 12)"
1.21,"(13, 12)"
1.21,"(14, 12)"
1.21,"(15, 12)"
1.21,"(16, 12)"
1.21,"(17, 12)"
1.21,"(18, 12)"
1.21,"(19, 12)"
1.21,"(20, 12)"
1.21,"(21, 12)"
1.21,"(22, 12)"
1.21,"(23, 12)"
1.21,"(24, 12)"
1.21,"(25, 12)"
1.21,"(26, 12)"
1.21,"(27, 12)"
1.21,"(28, 12)"
1.21,"(29, 12)"
1.21,"(30, 12)"
1.21,"(31, 12)"
1.25,"(9, 11)"
1.25,"(10, 11)"
1.25,"(11, 11)"
1.25,"(12, 11)"
1.25,"(13, 11)"
1.25,"(14, 11)"
1.25,"(15, 11)"
1.25,"(16, 11)"
1.25,"(17, 11)"
1.25,"(18, 11)"
1.25,"(19, 11)"
1.25,"(20, 11)"
1.25,"(21, 11)"
1.25,"(22, 11)"
1.25,"(23, 11)"
1.25,"(24, 11)"
1.25,"(25, 11)"
1.25,"(26, 11)"
1.25,"(27, 11)"
1.25,"(28, 11)"
1.25,"(29, 11)"
1.25,"(30, 11)"
1.25,"(31, 11)"
1.28,"(9, 10)"
1.28,"(10, 10)"
1.28,"(11, 10)"
1.28,"(12, 10)"
1.28,"(13, 10)"
1.28,"(14, 10)"
1.28,"(15, 10)"
1.28,"(16, 10)"
1.28,"(17, 10)"
1.28,"(18, 10)"
1.28,"(19, 10)"
1.28,"(20, 10)"
1.28,"(21, 10)"
1.28,"(22, 10)"
1.28,"(23, 10)"
1.28,"(24, 10)"
1.28,"(25, 10)"
1.28,"(26, 10)"
1.28,"(27, 10)"
1.28,"(28, 10)"
1.28,"(29, 10)"
1.28,"(30, 10)"
1.28,"(31, 10)"
1.32,"(9, 9)"
1.32,"(10, 9)"
1.32,"(11, 9)"
1.32,"(12, 9)"
1.32,"(13, 9)"
1.32,"(14, 9)"
1.32,"(15, 9)"
1.32,"(16, 9)"
1.32,"(17, 9)"
1.32,"(18, 9)"
1.32,"(19, 9)"
1.32,"(20, 9)"
1.32,"(21, 9)"
1.32,"(22, 9)"
1.32,"(23, 9)"
1.32,"(24, 9)"
1.32,"(25, 9)"
1.32,"(26, 9)"
1.32,"(27, 9)"
1.32,"(28, 9)"
1.32,"(29, 9)"
1.32,"(30, 9)"
1.32,"(31, 9)"
1.35,"(9, 8)"
1.35,"(10, 8)"
1.35,"(11, 8)"
1.35,"(12, 8)"
1.35,"(13, 8)"
1.35,"(14, 8)"
1.35,"(15, 8)"
1.35,"(16, 8)"
1.35,"(17, 8)"
1.35,"(18, 8)"
1.35,"(19, 8)"
1.35,"(20, 8)"
1.35,"(21, 8)"
1.35,"(22, 8)"
1.35,"(23, 8)"
1.35,"(24, 8)"
1.35,"(25, 8)"
1.35,"(26, 8)"
1.35,"(27, 8)"
1.35,"(28, 8)"
1.35,"(29, 8)"
1.35,"(30, 8)"
1.35,"(31, 8)"
1.39,"(9, 7)"
1.39,"(10, 7)"
1.39,"(11, 7)"
1.39,"(12, 7)"
1.39,"(13, 7)"
1.39,"(14, 7)"
1.39,"(15, 7)"
1.39,"(16, 7)"
1.39,"(17, 7)"
1.39,"(18, 7)"
1.39,"(19, 7)"
1.39,"(20, 7)"
1.39,"(21, 7)"
1.39,"(22, 7)"
1.39,"(23, 7)"
1.39,"(24, 7)"
1.39,"(25, 7)"
1.39,"(26, 7)"
1.39,"(27, 7)"
1.39,"(28, 7)"
1.39,"(29, 7)"
1.39,"(30, 7)"
1.39,"(31, 7)"
1.42,"(9, 6)"
1.42,"(10, 6)"
1.42,"(11, 6)"
1.42,"(12, 6)"
1.42,"(13, 6)"
1.42,"(14, 6)"
1.42,"(15, 6)"
1.42,"(16, 6)"
1.42,"(17, 6)"
1.42,"(18, 6)"
1.42,"(19, 6)"
1.42,"(20, 6)"
1.42,"(21, 6)"
1.42,"(22, 6)"
1.42,"(23, 6)"
1.42,"(24, 6)"
1.42,"(25, 6)"
1.42,"(26, 6)"
1.42,"(27, 6)"
1.42,"(28, 6)"
1.42,"(29, 6)"
1.42,"(30, 6)"
1.42,"(31, 6)"
1.46,"(9, 5)"
1.46,"(10, 5)"
1.46,"(11, 5)"
1.46,"(12, 5)"
1.46,"(13, 5)"
1.46,"(14, 5)"
1.46,"(15, 5)"
1.46,"(16, 5)"
1.46,"(17, 5)"
1.46,"(18, 5)"
1.46,"(19, 5)"
1.46,"(20, 5)"
1.46,"(21, 5)"
1.46,"(22, 5)"
1.46,"(23, 5)"
1.46,"(24, 5)"
1.46,"(25, 5)"
1.46,"(26, 5)"
1.46,"(27, 5)"
1.46,"(28, 5)"
1.46,"(29, 5)"
1.46,"(30, 5)"
1.46,"(31, 5)"
1.49,"(9, 4)"
1.49,"(10, 4)"
1.49,"(11, 4)"
1.49,"(12, 4)"
1.49,"(13, 4)"
1.49,"(14, 4)"
1.49,"(15, 4)"
1.49,"(16, 4)"
1.49,"(17, 4)"
1.49,"(18, 4)"
1.49,"(19, 4)"
1.49,"(20, 4)"
1.49,"(21, 4)"
1.49,"(22, 4)"
1.49,"(23, 4)"
1.49,"(24, 4)"
1.49,"(25, 4)"
1.49,"(26, 4)"
1.49,"(27, 4)"
1.49,"(28, 4)"
1.49,"(29, 4)"
1.49,"(30, 4)"
1.49,"(31, 4)"
1.53,"(9, 3)"
1.53,"(10, 3)"
1.53,"(11, 3)"
1.53,"(12, 3)"
1.53,"(13, 3)"
1.53,"(14, 3)"
1.53,"(15, 3)"
1.53,"(16, 3)"
1.53,"(17, 3)"
1.53,"(18, 3)"
1.53,"(19, 3)"
1.53,"(20, 3)"
1.53,"(21, 3)"
1.53,"(22, 3)"
1.53,"(23, 3)"
1.53,"(24, 3)"
1.53,"(25, 3)"
1.53,"(26, 3)"
1.53,"(27, 3)"
1.53,"(28, 3)"
1.53,"(29, 3)"
1.53,"(30, 3)"
1.53,"(31, 3)"
1.56,"(9, 2)"
1.56,"(10, 2)"
1.56,"(11, 2)"
1.56,"(12, 2)"
1.56,"(13, 2)"
1.56,"(14, 2)"
1.56,"(15, 2)"
1.56,"(16, 2)"
1.56,"(17, 2)"
1.56,"(18, 2)"
1.56,"(19, 2)"
1.56,"(20, 2)"
1.56,"(21, 2)"
1.56,"(22, 2)"
1.56,"(23, 2)"
1.56,"(24, 2)"
1.56,"(25, 2)"
1.56,"(26, 2)"
1.56,"(27, 2)"
1.56,"(28, 2)"
1.56,"(29, 2)"
1.56,"(30, 2)"
1.56,"(31, 2)"
1.6,"(9, 1)"
1.6,"(10, 1)"
1.6,"(11, 1)"
1.6,"(12, 1)"
1.6,"(13, 1)"
1.6,"(14, 1)"
1.6,"(15, 1)"
1.6,"(16, 1)"
1.6,"(17, 1)"
1.6,"(18, 1)"
1.6,"(19, 1)"
1.6,"(20, 1)"
1.6,"(21, 1)"
1.6,"(22, 1)"
1.6,"(23, 1)"
1.6,"(24, 1)"
1.6,"(25, 1)"
1.6,"(26, 1)"
1.6,"(27, 1)"
1.6,"(28, 1)"
1.6,"(29, 1)"
1.6,"(30, 1)"
1.6,"(31, 1)"
1.63,"(9, 0)"
1.63,"(10, 0)"
1.63,"(11, 0)"
1.63,"(12, 0)"
1.63,"(13, 0)"
1.63,"(14, 0)"
1.63,"(15, 0)"
1.63,"(16, 0)"
1.63,"(17, 0)"
1.63,"(18, 0)"
1.63,"(19, 0)"
1.63,"(20, 0)"
1.63,"(21, 0)"
1.63,"(22, 0)"
1.63,"(23, 0)"
1.63,"(24, 0)"
1.63,"(25, 0)"
1.63,"(26, 0)"
1.63,"(27, 0)"
1.63,"(28, 0)"
1.63,"(29, 0)"
1.63,"(30, 0)"
1.63,"(31, 0)"
