deviation_factor,midpoint
1.04,"(16, 25)"
1.04,"(17, 17)"
1.04,"(17, 25)"
1.04,"(18, 17)"
1.04,"(18, 25)"
1.04,"(19, 17)"
1.04,"(19, 25)"
1.04,"(20, 17)"
1.04,"(20, 25)"
1.04,"(21, 17)"
1.04,"(21, 25)"
1.04,"(22, 17)"
1.04,"(22, 25)"
1.04,"(23, 17)"
1.04,"(23, 25)"
1.04,"(24, 17)"
1.04,"(24, 25)"
1.04,"(25, 17)"
1.04,"(25, 25)"
1.04,"(26, 17)"
1.04,"(26, 25)"
1.04,"(27, 17)"
1.04,"(27, 25)"
1.04,"(28, 17)"
1.04,"(28, 25)"
1.04,"(29, 17)"
1.04,"(29, 25)"
1.04,"(30, 17)"
1.04,"(30, 25)"
1.04,"(31, 17)"
1.04,"(31, 25)"
1.09,"(9, 16)"
1.09,"(9, 26)"
1.09,"(10, 16)"
1.09,"(10, 26)"
1.09,"(11, 16)"
1.09,"(11, 26)"
1.09,"(12, 16)"
1.09,"(12, 26)"
1.09,"(13, 16)"
1.09,"(13, 26)"
1.09,"(14, 16)"
1.09,"(14, 26)"
1.09,"(15, 16)"
1.09,"(15, 26)"
1.09,"(16, 16)"
1.09,"(16, 26)"
1.09,"(17, 16)"
1.09,"(17, 26)"
1.09,"(18, 16)"
1.09,"(18, 26)"
1.09,"(19, 16)"
1.09,"(19, 26)"
1.09,"(20, 16)"
1.09,"(20, 26)"
1.09,"(21, 16)"
1.09,"(21, 26)"
1.09,"(22, 16)"
1.09,"(22, 26)"
1.09,"(23, 16)"
1.09,"(23, 26)"
1.09,"(24, 16)"
1.09,"(24, 26)"
1.09,"(25, 16)"
1.09,"(25, 26)"
1.09,"(26, 16)"
1.09,"(26, 26)"
1.09,"(27, 16)"
1.09,"(27, 26)"
1.09,"(28, 16)"
1.09,"(28, 26)"
1.09,"(29, 16)"
1.09,"(29, 26)"
1.09,"(30, 16)"
1.09,"(30, 26)"
1.09,"(31, 16)"
1.09,"(31, 26)"
1.13,"(9, 15)"
1.13,"(9, 27)"
1.13,"(10, 15)"
1.13,"(10, 27)"
1.13,"(11, 15)"
1.13,"(11, 27)"
1.13,"(12, 15)"
1.13,"(12, 27)"
1.13,"(13, 15)"
1.13,"(13, 27)"
1.13,"(14, 15)"
1.13,"(14, 27)"
1.13,"(15, 15)"
1.13,"(15, 27)"
1.13,"(16, 15)"
1.13,"(16, 27)"
1.13,"(17, 15)"
1.13,"(17, 27)"
1.13,"(18, 15)"
1.13,"(18, 27)"
1.13,"(19, 15)"
1.13,"(19, 27)"
1.13,"(20, 15)"
1.13,"(20, 27)"
1.13,"(21, 15)"
1.13,"(21, 27)"
1.13,"(22, 15)"
1.13,"(22, 27)"
1.13,"(23, 15)"
1.13,"(23, 27)"
1.13,"(24, 15)"
1.13,"(24, 27)"
1.13,"(25, 15)"
1.13,"(25, 27)"
1.13,"(26, 15)"
1.13,"(26, 27)"
1.13,"(27, 15)"
1.13,"(27, 27)"
1.13,"(28, 15)"
1.13,"(28, 27)"
1.13,"(29, 15)"
1.13,"(29, 27)"
1.13,"(30, 15)"
1.13,"(30, 27)"
1.13,"(31, 15)"
1.13,"(31, 27)"
1.18,"(9, 14)"
1.18,"(9, 28)"
1.18,"(10, 14)"
1.18,"(10, 28)"
1.18,"(11, 14)"
1.18,"(11, 28)"
1.18,"(12, 14)"
1.18,"(12, 28)"
1.18,"(13, 14)"
1.18,"(13, 28)"
1.18,"(14, 14)"
1.18,"(14, 28)"
1.18,"(15, 14)"
1.18,"(15, 28)"
1.18,"(16, 14)"
1.18,"(16, 28)"
1.18,"(17, 14)"
1.18,"(17, 28)"
1.18,"(18, 14)"
1.18,"(18, 28)"
1.18,"(19, 14)"
1.18,"(19, 28)"
1.18,"(20, 14)"
1.18,"(20, 28)"
1.18,"(21, 14)"
1.18,"(21, 28)"
1.18,"(22, 14)"
1.18,"(22, 28)"
1.18,"(23, 14)"
1.18,"(23, 28)"
1.18,"(24, 14)"
1.18,"(24, 28)"
1.18,"(25, 14)"
1.18,"(25, 28)"
1.18,"(26, 14)"
1.18,"(26, 28)"
1.18,"(27, 14)"
1.18,"(27, 28)"
1.18,"(28, 14)"
1.18,"(28, 28)"
1.18,"(29, 14)"
1.18,"(29, 28)"
1.18,"(30, 14)"
1.18,"(30, 28)"
1.18,"(31, 14)"
1.18,"(31, 28)"
1.22,"(9, 13)"
1.22,"(9, 29)"
1.22,"(10, 13)"
1.22,"(10, 29)"
1.22,"(11, 13)"
1.22,"(11, 29)"
1.22,"(12, 13)"
1.22,"(12, 29)"
1.22,"(13, 13)"
1.22,"(13, 29)"
1.22,"(14, 13)"
1.22,"(14, 29)"
1.22,"(15, 13)"
1.22,"(15, 29)"
1.22,"(16, 13)"
1.22,"(16, 29)"
1.22,"(17, 13)"
1.22,"(17, 29)"
1.22,"(18, 13)"
1.22,"(18, 29)"
1.22,"(19, 13)"
1.22,"(19, 29)"
1.22,"(20, 13)"
1.22,"(20, 29)"
1.22,"(21, 13)"
1.22,"(21, 29)"
1.22,"(22, 13)"
1.22,"(22, 29)"
1.22,"(23, 13)"
1.22,"(23, 29)"
1.22,"(24, 13)"
1.22,"(24, 29)"
1.22,"(25, 13)"
1.22,"(25, 29)"
1.22,"(26, 13)"
1.22,"(26, 29)"
1.22,"(27, 13)"
1.22,"(27, 29)"
1.22,"(28, 13)"
1.22,"(28, 29)"
1.22,"(29, 13)"
1.22,"(29, 29)"
1.22,"(30, 13)"
1.22,"(30, 29)"
1.22,"(31, 13)"
1.22,"(31, 29)"
1.27,"(9, 12)"
1.27,"(9, 30)"
1.27,"(10, 12)"
1.27,"(10, 30)"
1.27,"(11, 12)"
1.27,"(11, 30)"
1.27,"(12, 12)"
1.27,"(12, 30)"
1.27,"(13, 12)"
1.27,"(13, 30)"
1.27,"(14, 12)"
1.27,"(14, 30)"
1.27,"(15, 12)"
1.27,"(15, 30)"
1.27,"(16, 12)"
1.27,"(16, 30)"
1.27,"(17, 12)"
1.27,"(17, 30)"
1.27,"(18, 12)"
1.27,"(18, 30)"
1.27,"(19, 12)"
1.27,"(19, 30)"
1.27,"(20, 12)"
1.27,"(20, 30)"
1.27,"(21, 12)"
1.27,"(21, 30)"
1.27,"(22, 12)"
1.27,"(22, 30)"
1.27,"(23, 12)"
1.27,"(23, 30)"
1.27,"(24, 12)"
1.27,"(24, 30)"
1.27,"(25, 12)"
1.27,"(25, 30)"
1.27,"(26, 12)"
1.27,"(26, 30)"
1.27,"(27, 12)"
1.27,"(27, 30)"
1.27,"(28, 12)"
1.27,"(28, 30)"
1.27,"(29, 12)"
1.27,"(29, 30)"
1.27,"(30, 12)"
1.27,"(30, 30)"
1.27,"(31, 12)"
1.27,"(31, 30)"
1.31,"(9, 11)"
1.31,"(9, 31)"
1.31,"(10, 11)"
1.31,"(10, 31)"
1.31,"(11, 11)"
1.31,"(11, 31)"
1.31,"(12, 11)"
1.31,"(12, 31)"
1.31,"(13, 11)"
1.31,"(13, 31)"
1.31,"(14, 11)"
1.31,"(14, 31)"
1.31,"(15, 11)"
1.31,"(15, 31)"
1.31,"(16, 11)"
1.31,"(16, 31)"
1.31,"(17, 11)"
1.31,"(17, 31)"
1.31,"(18, 11)"
1.31,"(18, 31)"
1.31,"(19, 11)"
1.31,"(19, 31)"
1.31,"(20, 11)"
1.31,"(20, 31)"
1.31,"(21, 11)"
1.31,"(21, 31)"
1.31,"(22, 11)"
1.31,"(22, 31)"
1.31,"(23, 11)"
1.31,"(23, 31)"
1.31,"(24, 11)"
1.31,"(24, 31)"
1.31,"(25, 11)"
1.31,"(25, 31)"
1.31,"(26, 11)"
1.31,"(26, 31)"
1.31,"(27, 11)"
1.31,"(27, 31)"
1.31,"(28, 11)"
1.31,"(28, 31)"
1.31,"(29, 11)"
1.31,"(29, 31)"
1.31,"(30, 11)"
1.31,"(30, 31)"
1.31,"(31, 11)"
1.31,"(31, 31)"
1.36,"(9, 10)"
1.36,"(9, 32)"
1.36,"(10, 10)"
1.36,"(10, 32)"
1.36,"(11, 10)"
1.36,"(11, 32)"
1.36,"(12, 10)"
1.36,"(12, 32)"
1.36,"(13, 10)"
1.36,"(13, 32)"
1.36,"(14, 10)"
1.36,"(14, 32)"
1.36,"(15, 10)"
1.36,"(15, 32)"
1.36,"(16, 10)"
1.36,"(16, 32)"
1.36,"(17, 10)"
1.36,"(17, 32)"
1.36,"(18, 10)"
1.36,"(18, 32)"
1.36,"(19, 10)"
1.36,"(19, 32)"
1.36,"(20, 10)"
1.36,"(20, 32)"
1.36,"(21, 10)"
1.36,"(21, 32)"
1.36,"(22, 10)"
1.36,"(22, 32)"
1.36,"(23, 10)"
1.36,"(23, 32)"
1.36,"(24, 10)"
1.36,"(24, 32)"
1.36,"(25, 10)"
1.36,"(25, 32)"
1.36,"(26, 10)"
1.36,"(26, 32)"
1.36,"(27, 10)"
1.36,"(27, 32)"
1.36,"(28, 10)"
1.36,"(28, 32)"
1.36,"(29, 10)"
1.36,"(29, 32)"
1.36,"(30, 10)"
1.36,"(30, 32)"
1.36,"(31, 10)"
1.36,"(31, 32)"
1.4,"(9, 9)"
1.4,"(9, 33)"
1.4,"(10, 9)"
1.4,"(10, 33)"
1.4,"(11, 9)"
1.4,"(11, 33)"
1.4,"(12, 9)"
1.4,"(12, 33)"
1.4,"(13, 9)"
1.4,"(13, 33)"
1.4,"(14, 9)"
1.4,"(14, 33)"
1.4,"(15, 9)"
1.4,"(15, 33)"
1.4,"(16, 9)"
1.4,"(16, 33)"
1.4,"(17, 9)"
1.4,"(17, 33)"
1.4,"(18, 9)"
1.4,"(18, 33)"
1.4,"(19, 9)"
1.4,"(19, 33)"
1.4,"(20, 9)"
1.4,"(20, 33)"
1.4,"(21, 9)"
1.4,"(21, 33)"
1.4,"(22, 9)"
1.4,"(22, 33)"
1.4,"(23, 9)"
1.4,"(23, 33)"
1.4,"(24, 9)"
1.4,"(24, 33)"
1.4,"(25, 9)"
1.4,"(25, 33)"
1.4,"(26, 9)"
1.4,"(26, 33)"
1.4,"(27, 9)"
1.4,"(27, 33)"
1.4,"(28, 9)"
1.4,"(28, 33)"
1.4,"(29, 9)"
1.4,"(29, 33)"
1.4,"(30, 9)"
1.4,"(30, 33)"
1.4,"(31, 9)"
1.4,"(31, 33)"
1.44,"(9, 8)"
1.44,"(9, 34)"
1.44,"(10, 8)"
1.44,"(10, 34)"
1.44,"(11, 8)"
1.44,"(11, 34)"
1.44,"(12, 8)"
1.44,"(12, 34)"
1.44,"(13, 8)"
1.44,"(13, 34)"
1.44,"(14, 8)"
1.44,"(14, 34)"
1.44,"(15, 8)"
1.44,"(15, 34)"
1.44,"(16, 8)"
1.44,"(16, 34)"
1.44,"(17, 8)"
1.44,"(17, 34)"
1.44,"(18, 8)"
1.44,"(18, 34)"
1.44,"(19, 8)"
1.44,"(19, 34)"
1.44,"(20, 8)"
1.44,"(20, 34)"
1.44,"(21, 8)"
1.44,"(21, 34)"
1.44,"(22, 8)"
1.44,"(22, 34)"
1.44,"(23, 8)"
1.44,"(23, 34)"
1.44,"(24, 8)"
1.44,"(24, 34)"
1.44,"(25, 8)"
1.44,"(25, 34)"
1.44,"(26, 8)"
1.44,"(26, 34)"
1.44,"(27, 8)"
1.44,"(27, 34)"
1.44,"(28, 8)"
1.44,"(28, 34)"
1.44,"(29, 8)"
1.44,"(29, 34)"
1.44,"(30, 8)"
1.44,"(30, 34)"
1.44,"(31, 8)"
1.44,"(31, 34)"
1.49,"(9, 7)"
1.49,"(9, 35)"
1.49,"(10, 7)"
1.49,"(10, 35)"
1.49,"(11, 7)"
1.49,"(11, 35)"
1.49,"(12, 7)"
1.49,"(12, 35)"
1.49,"(13, 7)"
1.49,"(13, 35)"
1.49,"(14, 7)"
1.49,"(14, 35)"
1.49,"(15, 7)"
1.49,"(15, 35)"
1.49,"(16, 7)"
1.49,"(16, 35)"
1.49,"(17, 7)"
1.49,"(17, 35)"
1.49,"(18, 7)"
1.49,"(18, 35)"
1.49,"(19, 7)"
1.49,"(19, 35)"
1.49,"(20, 7)"
1.49,"(20, 35)"
1.49,"(21, 7)"
1.49,"(21, 35)"
1.49,"(22, 7)"
1.49,"(22, 35)"
1.49,"(23, 7)"
1.49,"(23, 35)"
1.49,"(24, 7)"
1.49,"(24, 35)"
1.49,"(25, 7)"
1.49,"(25, 35)"
1.49,"(26, 7)"
1.49,"(26, 35)"
1.49,"(27, 7)"
1.49,"(27, 35)"
1.49,"(28, 7)"
1.49,"(28, 35)"
1.49,"(29, 7)"
1.49,"(29, 35)"
1.49,"(30, 7)"
1.49,"(30, 35)"
1.49,"(31, 7)"
1.49,"(31, 35)"
1.53,"(9, 6)"
1.53,"(9, 36)"
1.53,"(10, 6)"
1.53,"(10, 36)"
1.53,"(11, 6)"
1.53,"(11, 36)"
1.53,"(12, 6)"
1.53,"(12, 36)"
1.53,"(13, 6)"
1.53,"(13, 36)"
1.53,"(14, 6)"
1.53,"(14, 36)"
1.53,"(15, 6)"
1.53,"(15, 36)"
1.53,"(16, 6)"
1.53,"(16, 36)"
1.53,"(17, 6)"
1.53,"(17, 36)"
1.53,"(18, 6)"
1.53,"(18, 36)"
1.53,"(19, 6)"
1.53,"(19, 36)"
1.53,"(20, 6)"
1.53,"(20, 36)"
1.53,"(21, 6)"
1.53,"(21, 36)"
1.53,"(22, 6)"
1.53,"(22, 36)"
1.53,"(23, 6)"
1.53,"(23, 36)"
1.53,"(24, 6)"
1.53,"(24, 36)"
1.53,"(25, 6)"
1.53,"(25, 36)"
1.53,"(26, 6)"
1.53,"(26, 36)"
1.53,"(27, 6)"
1.53,"(27, 36)"
1.53,"(28, 6)"
1.53,"(28, 36)"
1.53,"(29, 6)"
1.53,"(29, 36)"
1.53,"(30, 6)"
1.53,"(30, 36)"
1.53,"(31, 6)"
1.53,"(31, 36)"
1.58,"(9, 5)"
1.58,"(9, 37)"
1.58,"(10, 5)"
1.58,"(10, 37)"
1.58,"(11, 5)"
1.58,"(11, 37)"
1.58,"(12, 5)"
1.58,"(12, 37)"
1.58,"(13, 5)"
1.58,"(13, 37)"
1.58,"(14, 5)"
1.58,"(14, 37)"
1.58,"(15, 5)"
1.58,"(15, 37)"
1.58,"(16, 5)"
1.58,"(16, 37)"
1.58,"(17, 5)"
1.58,"(17, 37)"
1.58,"(18, 5)"
1.58,"(18, 37)"
1.58,"(19, 5)"
1.58,"(19, 37)"
1.58,"(20, 5)"
1.58,"(20, 37)"
1.58,"(21, 5)"
1.58,"(21, 37)"
1.58,"(22, 5)"
1.58,"(22, 37)"
1.58,"(23, 5)"
1.58,"(23, 37)"
1.58,"(24, 5)"
1.58,"(24, 37)"
1.58,"(25, 5)"
1.58,"(25, 37)"
1.58,"(26, 5)"
1.58,"(26, 37)"
1.58,"(27, 5)"
1.58,"(27, 37)"
1.58,"(28, 5)"
1.58,"(28, 37)"
1.58,"(29, 5)"
1.58,"(29, 37)"
1.58,"(30, 5)"
1.58,"(30, 37)"
1.58,"(31, 5)"
1.58,"(31, 37)"
1.62,"(9, 4)"
1.62,"(9, 38)"
1.62,"(10, 4)"
1.62,"(10, 38)"
1.62,"(11, 4)"
1.62,"(11, 38)"
1.62,"(12, 4)"
1.62,"(12, 38)"
1.62,"(13, 4)"
1.62,"(13, 38)"
1.62,"(14, 4)"
1.62,"(14, 38)"
1.62,"(15, 4)"
1.62,"(15, 38)"
1.62,"(16, 4)"
1.62,"(16, 38)"
1.62,"(17, 4)"
1.62,"(17, 38)"
1.62,"(18, 4)"
1.62,"(18, 38)"
1.62,"(19, 4)"
1.62,"(19, 38)"
1.62,"(20, 4)"
1.62,"(20, 38)"
1.62,"(21, 4)"
1.62,"(21, 38)"
1.62,"(22, 4)"
1.62,"(22, 38)"
1.62,"(23, 4)"
1.62,"(23, 38)"
1.62,"(24, 4)"
1.62,"(24, 38)"
1.62,"(25, 4)"
1.62,"(25, 38)"
1.62,"(26, 4)"
1.62,"(26, 38)"
1.62,"(27, 4)"
1.62,"(27, 38)"
1.62,"(28, 4)"
1.62,"(28, 38)"
1.62,"(29, 4)"
1.62,"(29, 38)"
1.62,"(30, 4)"
1.62,"(30, 38)"
1.62,"(31, 4)"
1.62,"(31, 38)"
1.67,"(9, 3)"
1.67,"(9, 39)"
1.67,"(10, 3)"
1.67,"(10, 39)"
1.67,"(11, 3)"
1.67,"(11, 39)"
1.67,"(12, 3)"
1.67,"(12, 39)"
1.67,"(13, 3)"
1.67,"(13, 39)"
1.67,"(14, 3)"
1.67,"(14, 39)"
1.67,"(15, 3)"
1.67,"(15, 39)"
1.67,"(16, 3)"
1.67,"(16, 39)"
1.67,"(17, 3)"
1.67,"(17, 39)"
1.67,"(18, 3)"
1.67,"(18, 39)"
1.67,"(19, 3)"
1.67,"(19, 39)"
1.67,"(20, 3)"
1.67,"(20, 39)"
1.67,"(21, 3)"
1.67,"(21, 39)"
1.67,"(22, 3)"
1.67,"(22, 39)"
1.67,"(23, 3)"
1.67,"(23, 39)"
1.67,"(24, 3)"
1.67,"(24, 39)"
1.67,"(25, 3)"
1.67,"(25, 39)"
1.67,"(26, 3)"
1.67,"(26, 39)"
1.67,"(27, 3)"
1.67,"(27, 39)"
1.67,"(28, 3)"
1.67,"(28, 39)"
1.67,"(29, 3)"
1.67,"(29, 39)"
1.67,"(30, 3)"
1.67,"(30, 39)"
1.67,"(31, 3)"
1.67,"(31, 39)"
