deviation_factor,midpoint
1.0,"(28, 24)"
1.0,"(28, 25)"
1.0,"(28, 26)"
1.0,"(28, 27)"
1.0,"(28, 28)"
1.0,"(28, 29)"
1.0,"(28, 30)"
1.0,"(28, 31)"
1.0,"(28, 32)"
1.0,"(28, 33)"
1.0,"(28, 34)"
1.0,"(29, 22)"
1.0,"(29, 23)"
1.0,"(29, 24)"
1.0,"(29, 25)"
1.0,"(29, 26)"
1.0,"(29, 27)"
1.0,"(29, 28)"
1.0,"(29, 29)"
1.0,"(29, 30)"
1.0,"(29, 31)"
1.0,"(29, 32)"
1.0,"(29, 33)"
1.0,"(29, 34)"
1.0,"(30, 22)"
1.0,"(30, 23)"
1.0,"(30, 24)"
1.0,"(30, 25)"
1.0,"(30, 26)"
1.0,"(30, 27)"
1.0,"(30, 28)"
1.0,"(30, 29)"
1.0,"(30, 30)"
1.0,"(30, 31)"
1.0,"(30, 32)"
1.0,"(30, 33)"
1.0,"(30, 34)"
1.0,"(31, 22)"
1.0,"(31, 23)"
1.0,"(31, 24)"
1.0,"(31, 25)"
1.0,"(31, 26)"
1.0,"(31, 27)"
1.0,"(31, 28)"
1.0,"(31, 29)"
1.0,"(31, 30)"
1.0,"(31, 31)"
1.0,"(31, 32)"
1.0,"(31, 33)"
1.0,"(31, 34)"
1.04,"(9, 21)"
1.04,"(9, 35)"
1.04,"(10, 21)"
1.04,"(10, 35)"
1.04,"(11, 21)"
1.04,"(11, 35)"
1.04,"(12, 21)"
1.04,"(12, 35)"
1.04,"(13, 21)"
1.04,"(13, 35)"
1.04,"(14, 21)"
1.04,"(14, 35)"
1.04,"(15, 21)"
1.04,"(15, 35)"
1.04,"(16, 21)"
1.04,"(16, 35)"
1.04,"(17, 21)"
1.04,"(17, 35)"
1.04,"(18, 21)"
1.04,"(18, 35)"
1.04,"(19, 21)"
1.04,"(19, 35)"
1.04,"(20, 21)"
1.04,"(20, 35)"
1.04,"(21, 21)"
1.04,"(21, 35)"
1.04,"(22, 21)"
1.04,"(22, 35)"
1.04,"(23, 21)"
1.04,"(23, 35)"
1.04,"(24, 21)"
1.04,"(24, 35)"
1.04,"(25, 21)"
1.04,"(25, 35)"
1.04,"(26, 21)"
1.04,"(26, 35)"
1.04,"(27, 21)"
1.04,"(27, 35)"
1.04,"(28, 21)"
1.04,"(28, 35)"
1.04,"(29, 21)"
1.04,"(29, 35)"
1.04,"(30, 21)"
1.04,"(30, 35)"
1.04,"(31, 21)"
1.04,"(31, 35)"
1.08,"(9, 20)"
1.08,"(9, 36)"
1.08,"(10, 20)"
1.08,"(10, 36)"
1.08,"(11, 20)"
1.08,"(11, 36)"
1.08,"(12, 20)"
1.08,"(12, 36)"
1.08,"(13, 20)"
1.08,"(13, 36)"
1.08,"(14, 20)"
1.08,"(14, 36)"
1.08,"(15, 20)"
1.08,"(15, 36)"
1.08,"(16, 20)"
1.08,"(16, 36)"
1.08,"(17, 20)"
1.08,"(17, 36)"
1.08,"(18, 20)"
1.08,"(18, 36)"
1.08,"(19, 20)"
1.08,"(19, 36)"
1.08,"(20, 20)"
1.08,"(20, 36)"
1.08,"(21, 20)"
1.08,"(21, 36)"
1.08,"(22, 20)"
1.08,"(22, 36)"
1.08,"(23, 20)"
1.08,"(23, 36)"
1.08,"(24, 20)"
1.08,"(24, 36)"
1.08,"(25, 20)"
1.08,"(25, 36)"
1.08,"(26, 20)"
1.08,"(26, 36)"
1.08,"(27, 20)"
1.08,"(27, 36)"
1.08,"(28, 20)"
1.08,"(28, 36)"
1.08,"(29, 20)"
1.08,"(29, 36)"
1.08,"(30, 20)"
1.08,"(30, 36)"
1.08,"(31, 20)"
1.08,"(31, 36)"
1.12,"(9, 19)"
1.12,"(9, 37)"
1.12,"(10, 19)"
1.12,"(10, 37)"
1.12,"(11, 19)"
1.12,"(11, 37)"
1.12,"(12, 19)"
1.12,"(12, 37)"
1.12,"(13, 19)"
1.12,"(13, 37)"
1.12,"(14, 19)"
1.12,"(14, 37)"
1.12,"(15, 19)"
1.12,"(15, 37)"
1.12,"(16, 19)"
1.12,"(16, 37)"
1.12,"(17, 19)"
1.12,"(17, 37)"
1.12,"(18, 19)"
1.12,"(18, 37)"
1.12,"(19, 19)"
1.12,"(19, 37)"
1.12,"(20, 19)"
1.12,"(20, 37)"
1.12,"(21, 19)"
1.12,"(21, 37)"
1.12,"(22, 19)"
1.12,"(22, 37)"
1.12,"(23, 19)"
1.12,"(23, 37)"
1.12,"(24, 19)"
1.12,"(24, 37)"
1.12,"(25, 19)"
1.12,"(25, 37)"
1.12,"(26, 19)"
1.12,"(26, 37)"
1.12,"(27, 19)"
1.12,"(27, 37)"
1.12,"(28, 19)"
1.12,"(28, 37)"
1.12,"(29, 19)"
1.12,"(29, 37)"
1.12,"(30, 19)"
1.12,"(30, 37)"
1.12,"(31, 19)"
1.12,"(31, 37)"
1.16,"(9, 18)"
1.16,"(9, 38)"
1.16,"(10, 18)"
1.16,"(10, 38)"
1.16,"(11, 18)"
1.16,"(11, 38)"
1.16,"(12, 18)"
1.16,"(12, 38)"
1.16,"(13, 18)"
1.16,"(13, 38)"
1.16,"(14, 18)"
1.16,"(14, 38)"
1.16,"(15, 18)"
1.16,"(15, 38)"
1.16,"(16, 18)"
1.16,"(16, 38)"
1.16,"(17, 18)"
1.16,"(17, 38)"
1.16,"(18, 18)"
1.16,"(18, 38)"
1.16,"(19, 18)"
1.16,"(19, 38)"
1.16,"(20, 18)"
1.16,"(20, 38)"
1.16,"(21, 18)"
1.16,"(21, 38)"
1.16,"(22, 18)"
1.16,"(22, 38)"
1.16,"(23, 18)"
1.16,"(23, 38)"
1.16,"(24, 18)"
1.16,"(24, 38)"
1.16,"(25, 18)"
1.16,"(25, 38)"
1.16,"(26, 18)"
1.16,"(26, 38)"
1.16,"(27, 18)"
1.16,"(27, 38)"
1.16,"(28, 18)"
1.16,"(28, 38)"
1.16,"(29, 18)"
1.16,"(29, 38)"
1.16,"(30, 18)"
1.16,"(30, 38)"
1.16,"(31, 18)"
1.16,"(31, 38)"
1.2,"(9, 17)"
1.2,"(9, 39)"
1.2,"(10, 17)"
1.2,"(10, 39)"
1.2,"(11, 17)"
1.2,"(11, 39)"
1.2,"(12, 17)"
1.2,"(12, 39)"
1.2,"(13, 17)"
1.2,"(13, 39)"
1.2,"(14, 17)"
1.2,"(14, 39)"
1.2,"(15, 17)"
1.2,"(15, 39)"
1.2,"(16, 17)"
1.2,"(16, 39)"
1.2,"(17, 17)"
1.2,"(17, 39)"
1.2,"(18, 17)"
1.2,"(18, 39)"
1.2,"(19, 17)"
1.2,"(19, 39)"
1.2,"(20, 17)"
1.2,"(20, 39)"
1.2,"(21, 17)"
1.2,"(21, 39)"
1.2,"(22, 17)"
1.2,"(22, 39)"
1.2,"(23, 17)"
1.2,"(23, 39)"
1.2,"(24, 17)"
1.2,"(24, 39)"
1.2,"(25, 17)"
1.2,"(25, 39)"
1.2,"(26, 17)"
1.2,"(26, 39)"
1.2,"(27, 17)"
1.2,"(27, 39)"
1.2,"(28, 17)"
1.2,"(28, 39)"
1.2,"(29, 17)"
1.2,"(29, 39)"
1.2,"(30, 17)"
1.2,"(30, 39)"
1.2,"(31, 17)"
1.2,"(31, 39)"
1.24,"(9, 16)"
1.24,"(10, 16)"
1.24,"(11, 16)"
1.24,"(12, 16)"
1.24,"(13, 16)"
1.24,"(14, 16)"
1.24,"(15, 16)"
1.24,"(16, 16)"
1.24,"(17, 16)"
1.24,"(18, 16)"
1.24,"(19, 16)"
1.24,"(20, 16)"
1.24,"(21, 16)"
1.24,"(22, 16)"
1.24,"(23, 16)"
1.24,"(24, 16)"
1.24,"(25, 16)"
1.24,"(26, 16)"
1.24,"(27, 16)"
1.24,"(28, 16)"
1.24,"(29, 16)"
1.24,"(30, 16)"
1.24,"(31, 16)"
1.27,"(9, 15)"
1.27,"(10, 15)"
1.27,"(11, 15)"
1.27,"(12, 15)"
1.27,"(13, 15)"
1.27,"(14, 15)"
1.27,"(15, 15)"
1.27,"(16, 15)"
1.27,"(17, 15)"
1.27,"(18, 15)"
1.27,"(19, 15)"
1.27,"(20, 15)"
1.27,"(21, 15)"
1.27,"(22, 15)"
1.27,"(23, 15)"
1.27,"(24, 15)"
1.27,"(25, 15)"
1.27,"(26, 15)"
1.27,"(27, 15)"
1.27,"(28, 15)"
1.27,"(29, 15)"
1.27,"(30, 15)"
1.27,"(31, 15)"
1.31,"(9, 14)"
1.31,"(10, 14)"
1.31,"(11, 14)"
1.31,"(12, 14)"
1.31,"(13, 14)"
1.31,"(14, 14)"
1.31,"(15, 14)"
1.31,"(16, 14)"
1.31,"(17, 14)"
1.31,"(18, 14)"
1.31,"(19, 14)"
1.31,"(20, 14)"
1.31,"(21, 14)"
1.31,"(22, 14)"
1.31,"(23, 14)"
1.31,"(24, 14)"
1.31,"(25, 14)"
1.31,"(26, 14)"
1.31,"(27, 14)"
1.31,"(28, 14)"
1.31,"(29, 14)"
1.31,"(30, 14)"
1.31,"(31, 14)"
1.35,"(9, 13)"
1.35,"(10, 13)"
1.35,"(11, 13)"
1.35,"(12, 13)"
1.35,"(13, 13)"
1.35,"(14, 13)"
1.35,"(15, 13)"
1.35,"(16, 13)"
1.35,"(17, 13)"
1.35,"(18, 13)"
1.35,"(19, 13)"
1.35,"(20, 13)"
1.35,"(21, 13)"
1.35,"(22, 13)"
1.35,"(23, 13)"
1.35,"(24, 13)"
1.35,"(25, 13)"
1.35,"(26, 13)"
1.35,"(27, 13)"
1.35,"(28, 13)"
1.35,"(29, 13)"
1.35,"(30, 13)"
1.35,"(31, 13)"
1.39,"(9, 12)"
1.39,"(10, 12)"
1.39,"(11, 12)"
1.39,"(12, 12)"
1.39,"(13, 12)"
1.39,"(14, 12)"
1.39,"(15, 12)"
1.39,"(16, 12)"
1.39,"(17, 12)"
1.39,"(18, 12)"
1.39,"(19, 12)"
1.39,"(20, 12)"
1.39,"(21, 12)"
1.39,"(22, 12)"
1.39,"(23, 12)"
1.39,"(24, 12)"
1.39,"(25, 12)"
1.39,"(26, 12)"
1.39,"(27, 12)"
1.39,"(28, 12)"
1.39,"(29, 12)"
1.39,"(30, 12)"
1.39,"(31, 12)"
1.43,"(9, 11)"
1.43,"(10, 11)"
1.43,"(11, 11)"
1.43,"(12, 11)"
1.43,"(13, 11)"
1.43,"(14, 11)"
1.43,"(15, 11)"
1.43,"(16, 11)"
1.43,"(17, 11)"
1.43,"(18, 11)"
1.43,"(19, 11)"
1.43,"(20, 11)"
1.43,"(21, 11)"
1.43,"(22, 11)"
1.43,"(23, 11)"
1.43,"(24, 11)"
1.43,"(25, 11)"
1.43,"(26, 11)"
1.43,"(27, 11)"
1.43,"(28, 11)"
1.43,"(29, 11)"
1.43,"(30, 11)"
1.43,"(31, 11)"
1.47,"(9, 10)"
1.47,"(10, 10)"
1.47,"(11, 10)"
1.47,"(12, 10)"
1.47,"(13, 10)"
1.47,"(14, 10)"
1.47,"(15, 10)"
1.47,"(16, 10)"
1.47,"(17, 10)"
1.47,"(18, 10)"
1.47,"(19, 10)"
1.47,"(20, 10)"
1.47,"(21, 10)"
1.47,"(22, 10)"
1.47,"(23, 10)"
1.47,"(24, 10)"
1.47,"(25, 10)"
1.47,"(26, 10)"
1.47,"(27, 10)"
1.47,"(28, 10)"
1.47,"(29, 10)"
1.47,"(30, 10)"
1.47,"(31, 10)"
1.51,"(9, 9)"
1.51,"(10, 9)"
1.51,"(11, 9)"
1.51,"(12, 9)"
1.51,"(13, 9)"
1.51,"(14, 9)"
1.51,"(15, 9)"
1.51,"(16, 9)"
1.51,"(17, 9)"
1.51,"(18, 9)"
1.51,"(19, 9)"
1.51,"(20, 9)"
1.51,"(21, 9)"
1.51,"(22, 9)"
1.51,"(23, 9)"
1.51,"(24, 9)"
1.51,"(25, 9)"
1.51,"(26, 9)"
1.51,"(27, 9)"
1.51,"(28, 9)"
1.51,"(29, 9)"
1.51,"(30, 9)"
1.51,"(31, 9)"
1.55,"(9, 8)"
1.55,"(10, 8)"
1.55,"(11, 8)"
1.55,"(12, 8)"
1.55,"(13, 8)"
1.55,"(14, 8)"
1.55,"(15, 8)"
1.55,"(16, 8)"
1.55,"(17, 8)"
1.55,"(18, 8)"
1.55,"(19, 8)"
1.55,"(20, 8)"
1.55,"(21, 8)"
1.55,"(22, 8)"
1.55,"(23, 8)"
1.55,"(24, 8)"
1.55,"(25, 8)"
1.55,"(26, 8)"
1.55,"(27, 8)"
1.55,"(28, 8)"
1.55,"(29, 8)"
1.55,"(30, 8)"
1.55,"(31, 8)"
1.59,"(9, 7)"
1.59,"(10, 7)"
1.59,"(11, 7)"
1.59,"(12, 7)"
1.59,"(13, 7)"
1.59,"(14, 7)"
1.59,"(15, 7)"
1.59,"(16, 7)"
1.59,"(17, 7)"
1.59,"(18, 7)"
1.59,"(19, 7)"
1.59,"(20, 7)"
1.59,"(21, 7)"
1.59,"(22, 7)"
1.59,"(23, 7)"
1.59,"(24, 7)"
1.59,"(25, 7)"
1.59,"(26, 7)"
1.59,"(27, 7)"
1.59,"(28, 7)"
1.59,"(29, 7)"
1.59,"(30, 7)"
1.59,"(31, 7)"
1.63,"(9, 6)"
1.63,"(10, 6)"
1.63,"(11, 6)"
1.63,"(12, 6)"
1.63,"(13, 6)"
1.63,"(14, 6)"
1.63,"(15, 6)"
1.63,"(16, 6)"
1.63,"(17, 6)"
1.63,"(18, 6)"
1.63,"(19, 6)"
1.63,"(20, 6)"
1.63,"(21, 6)"
1.63,"(22, 6)"
1.63,"(23, 6)"
1.63,"(24, 6)"
1.63,"(25, 6)"
1.63,"(26, 6)"
1.63,"(27, 6)"
1.63,"(28, 6)"
1.63,"(29, 6)"
1.63,"(30, 6)"
1.63,"(31, 6)"
1.67,"(9, 5)"
1.67,"(10, 5)"
1.67,"(11, 5)"
1.67,"(12, 5)"
1.67,"(13, 5)"
1.67,"(14, 5)"
1.67,"(15, 5)"
1.67,"(16, 5)"
1.67,"(17, 5)"
1.67,"(18, 5)"
1.67,"(19, 5)"
1.67,"(20, 5)"
1.67,"(21, 5)"
1.67,"(22, 5)"
1.67,"(23, 5)"
1.67,"(24, 5)"
1.67,"(25, 5)"
1.67,"(26, 5)"
1.67,"(27, 5)"
1.67,"(28, 5)"
1.67,"(29, 5)"
1.67,"(30, 5)"
1.67,"(31, 5)"
