deviation_factor,midpoint
1.0,"(5, 2)"
1.0,"(5, 3)"
1.0,"(5, 4)"
1.0,"(5, 5)"
1.0,"(5, 6)"
1.0,"(5, 7)"
1.0,"(5, 8)"
1.0,"(5, 9)"
1.0,"(5, 10)"
1.0,"(5, 11)"
1.0,"(5, 12)"
1.0,"(5, 13)"
1.0,"(5, 14)"
1.0,"(6, 2)"
1.0,"(6, 3)"
1.0,"(6, 4)"
1.0,"(6, 5)"
1.0,"(6, 6)"
1.0,"(6, 7)"
1.0,"(6, 8)"
1.0,"(6, 9)"
1.0,"(6, 10)"
1.0,"(6, 11)"
1.0,"(6, 12)"
1.0,"(6, 13)"
1.0,"(6, 14)"
1.0,"(7, 2)"
1.0,"(7, 3)"
1.0,"(7, 4)"
1.0,"(7, 5)"
1.0,"(7, 6)"
1.0,"(7, 7)"
1.0,"(7, 8)"
1.0,"(7, 9)"
1.0,"(7, 10)"
1.0,"(7, 11)"
1.0,"(7, 12)"
1.0,"(7, 13)"
1.0,"(7, 14)"
1.0,"(8, 2)"
1.0,"(8, 3)"
1.0,"(8, 4)"
1.0,"(8, 5)"
1.0,"(8, 6)"
1.0,"(8, 7)"
1.0,"(8, 8)"
1.0,"(8, 9)"
1.0,"(8, 10)"
1.0,"(8, 11)"
1.0,"(8, 12)"
1.0,"(8, 13)"
1.0,"(8, 14)"
1.0,"(9, 2)"
1.0,"(9, 3)"
1.0,"(9, 4)"
1.0,"(9, 5)"
1.0,"(9, 6)"
1.0,"(9, 7)"
1.0,"(9, 8)"
1.0,"(9, 9)"
1.0,"(9, 10)"
1.0,"(9, 11)"
1.0,"(9, 12)"
1.0,"(9, 13)"
1.0,"(9, 14)"
1.0,"(10, 2)"
1.0,"(10, 3)"
1.0,"(10, 4)"
1.0,"(10, 5)"
1.0,"(10, 6)"
1.0,"(10, 7)"
1.0,"(10, 8)"
1.0,"(10, 9)"
1.0,"(10, 10)"
1.0,"(10, 11)"
1.0,"(10, 12)"
1.0,"(10, 13)"
1.0,"(10, 14)"
1.0,"(11, 2)"
1.0,"(11, 3)"
1.0,"(11, 4)"
1.0,"(11, 5)"
1.0,"(11, 6)"
1.0,"(11, 7)"
1.0,"(11, 8)"
1.0,"(11, 9)"
1.0,"(11, 10)"
1.0,"(11, 11)"
1.0,"(11, 12)"
1.0,"(11, 13)"
1.0,"(11, 14)"
1.0,"(12, 2)"
1.0,"(12, 3)"
1.0,"(12, 4)"
1.0,"(12, 5)"
1.0,"(12, 6)"
1.0,"(12, 7)"
1.0,"(12, 8)"
1.0,"(12, 9)"
1.0,"(12, 10)"
1.0,"(12, 11)"
1.0,"(12, 12)"
1.0,"(12, 13)"
1.0,"(12, 14)"
1.0,"(13, 2)"
1.0,"(13, 3)"
1.0,"(13, 4)"
1.0,"(13, 5)"
1.0,"(13, 6)"
1.0,"(13, 7)"
1.0,"(13, 8)"
1.0,"(13, 9)"
1.0,"(13, 10)"
1.0,"(13, 11)"
1.0,"(13, 12)"
1.0,"(13, 13)"
1.0,"(13, 14)"
1.0,"(14, 2)"
1.0,"(14, 3)"
1.0,"(14, 4)"
1.0,"(14, 5)"
1.0,"(14, 6)"
1.0,"(14, 7)"
1.0,"(14, 8)"
1.0,"(14, 9)"
1.0,"(14, 10)"
1.0,"(14, 11)"
1.0,"(14, 12)"
1.0,"(14, 13)"
1.0,"(14, 14)"
1.0,"(15, 2)"
1.0,"(15, 3)"
1.0,"(15, 4)"
1.0,"(15, 5)"
1.0,"(15, 6)"
1.0,"(15, 7)"
1.0,"(15, 8)"
1.0,"(15, 9)"
1.0,"(15, 10)"
1.0,"(15, 11)"
1.0,"(15, 12)"
1.0,"(15, 13)"
1.0,"(15, 14)"
1.06,"(5, 1)"
1.06,"(5, 15)"
1.06,"(6, 1)"
1.06,"(6, 15)"
1.06,"(7, 1)"
1.06,"(7, 15)"
1.06,"(8, 1)"
1.06,"(8, 15)"
1.06,"(9, 1)"
1.06,"(9, 15)"
1.06,"(10, 1)"
1.06,"(10, 15)"
1.06,"(11, 1)"
1.06,"(11, 15)"
1.06,"(12, 1)"
1.06,"(12, 15)"
1.06,"(13, 1)"
1.06,"(13, 15)"
1.06,"(14, 1)"
1.06,"(14, 15)"
1.06,"(15, 1)"
1.06,"(15, 15)"
1.13,"(5, 0)"
1.13,"(5, 16)"
1.13,"(6, 0)"
1.13,"(6, 16)"
1.13,"(7, 0)"
1.13,"(7, 16)"
1.13,"(8, 0)"
1.13,"(8, 16)"
1.13,"(9, 0)"
1.13,"(9, 16)"
1.13,"(10, 0)"
1.13,"(10, 16)"
1.13,"(11, 0)"
1.13,"(11, 16)"
1.13,"(12, 0)"
1.13,"(12, 16)"
1.13,"(13, 0)"
1.13,"(13, 16)"
1.13,"(14, 0)"
1.13,"(14, 16)"
1.13,"(15, 0)"
1.13,"(15, 16)"
1.19,"(5, 17)"
1.19,"(6, 17)"
1.19,"(7, 17)"
1.19,"(8, 17)"
1.19,"(9, 17)"
1.19,"(10, 17)"
1.19,"(11, 17)"
1.19,"(12, 17)"
1.19,"(13, 17)"
